Case Id,Prefix length,Trace Prefix Act,Ground truth,Predicted,Damerau-Levenshtein,Jaccard,Weight
Case 2481,3,¡¢­,£¤,£¤,1.0,1.0,0.0
Case 2490,3,¡¡¢,¥£¤,£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2492,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 2498,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2499,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2504,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2508,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 2512,3,¡¢¥,££¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2514,3,¡¢¥,¥£¤,¢£¤,0.6666666666666667,0.5,0.0
Case 2522,3,¡¢¥,££¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 253,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 2530,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 2534,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 2550,3,¡¢¥,¥££¤,¢£¤,0.5,0.5,0.0
Case 2555,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2558,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2569,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2571,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2577,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 2581,3,¡¡¢,¥£¤,£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2585,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2591,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2593,3,¡­£,¤,¤,1.0,1.0,0.0
Case 2596,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2598,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 2599,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2603,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 2607,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 2609,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 261,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 2611,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2613,3,¡¢¥,¥¥££¤,¢£¤,0.4,0.5,0.0
Case 2614,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2616,3,¡¥£,¤,¤,1.0,1.0,0.0
Case 262,3,¡¢¥,£¥£¤,¢£¤,0.5,0.5,0.0
Case 2620,3,¡¢­,£¤,£¤,1.0,1.0,0.0
Case 2622,3,¢¥£,¤,¤,1.0,1.0,0.0
Case 2625,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 2631,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2634,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 265,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 2659,3,¡¢¥,¥¢£¤,¢£¤,0.75,0.75,0.0
Case 2665,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2666,3,¡¡¢,¥¥£¤,£¤,0.5,0.6666666666666666,0.0
Case 2667,3,¡¢¥,¥£¢¥£¤,¢£¤,0.5,0.75,0.0
Case 2668,3,¡¡¢,­£¤,£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2674,3,¡¢¥,¢£¤,¢£¤,1.0,1.0,0.0
Case 2676,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 2681,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2700,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2713,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2714,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 2716,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2720,3,¡¢­,£¤,£¤,1.0,1.0,0.0
Case 2721,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2734,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2741,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 2765,3,¡¢¥,¥£¤,¢£¤,0.6666666666666667,0.5,0.0
Case 2770,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 2774,3,¡££,¢£¤,¤,0.33333333333333337,0.33333333333333326,0.0
Case 2776,3,¢¥¢,¥£¤,£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2777,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2788,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2789,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 2791,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 28,3,¡¢¦,­­£,£¤,0.0,0.33333333333333326,0.0
Case 2814,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 282,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 2826,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2834,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2839,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2847,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 2848,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2849,3,¡££,¤,¤,1.0,1.0,0.0
Case 2851,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 2854,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 286,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 2860,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2866,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2873,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2875,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2881,3,¡­­,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2891,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2897,3,¡¢­,¢£¤,£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2905,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 2908,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 2910,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2918,3,¡¢­,¢£¤,£¤,0.6666666666666667,0.6666666666666666,0.0
Case 292,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 2931,3,¡¢¥,­££¤,¢£¤,0.5,0.5,0.0
Case 2932,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2934,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2949,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2956,3,¡¥£,¤,¤,1.0,1.0,0.0
Case 296,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2962,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2964,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2966,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2968,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2970,3,¡¢­,¥£¤,£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2971,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 2975,3,¡¥¡,¢¥¥¢£¤,¢£¤,0.5,0.75,0.0
Case 2981,3,¡¡¢,­­£¤,£¤,0.5,0.6666666666666666,0.0
Case 2984,3,¡¢£,£¤,¤,0.5,0.5,0.0
Case 2988,3,¡££,¤,¤,1.0,1.0,0.0
Case 299,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2992,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3002,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3008,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3009,3,¡¢¥,¢£¤,¢£¤,1.0,1.0,0.0
Case 3010,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3013,3,¡¢¢,¥£¤,£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3015,3,¡¢­,£¤,£¤,1.0,1.0,0.0
Case 3016,3,¡¡¢,£¤,£¤,1.0,1.0,0.0
Case 3021,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3027,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3034,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3035,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3037,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3038,3,¡¢¥,¢¥£¤,¢£¤,0.75,0.75,0.0
Case 3043,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3044,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3046,3,¡¥£,¤,¤,1.0,1.0,0.0
Case 3056,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3058,3,¡¢­,££¤,£¤,0.6666666666666667,1.0,0.0
Case 3059,3,¡¢­,£¤,£¤,1.0,1.0,0.0
Case 3061,3,¡¢­,£¤,£¤,1.0,1.0,0.0
Case 3071,3,¡¢¦,­£¤,£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3073,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3077,3,¡­£,¤,¤,1.0,1.0,0.0
Case 3078,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 308,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3082,3,¡¡¢,¥£¤,£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3083,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3086,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3095,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 31,3,¡¢¦,­£¤,£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3103,3,¡¢­,£¤,£¤,1.0,1.0,0.0
Case 3112,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3113,3,¡¢¥,¥¢¥£¤,¢£¤,0.6,0.75,0.0
Case 3118,3,¡¢¥,¥¦£¤,¢£¤,0.5,0.4,0.0
Case 3121,3,¡¢£,¡¢£¤,¤,0.25,0.25,0.0
Case 3126,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3128,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 313,3,¡¢¥,­¥££¤,¢£¤,0.4,0.4,0.0
Case 3139,3,¡¢­,¢£¤,£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3142,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3145,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3148,3,¢¥£,¤,¤,1.0,1.0,0.0
Case 317,3,¡¢­,£¤,£¤,1.0,1.0,0.0
Case 3172,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3176,3,¡¢­,¥£¤,£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3180,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3182,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3184,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3186,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3188,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3192,3,¡¢¦,£¤,£¤,1.0,1.0,0.0
Case 3212,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3214,3,¡¢¦,£¤,£¤,1.0,1.0,0.0
Case 3222,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3229,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 323,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3231,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3233,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3240,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3249,3,¡¢­,­¢££¤,£¤,0.4,0.5,0.0
Case 3251,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3253,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 326,3,¡¢­,­£¤,£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3260,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3262,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3273,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3276,3,¡¢­,£¤,£¤,1.0,1.0,0.0
Case 3288,3,¡¢¥,££¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3289,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3294,3,¡¢¥,¢£¤,¢£¤,1.0,1.0,0.0
Case 33,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 331,3,¡¢­,£¤,£¤,1.0,1.0,0.0
Case 3314,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3315,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 332,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3323,3,¡¢¦,­­£,£¤,0.0,0.33333333333333326,0.0
Case 3324,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 333,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3331,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3334,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3336,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3338,3,¡­£,¤,¤,1.0,1.0,0.0
Case 3341,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3344,3,¡££,¢££¤,¤,0.25,0.33333333333333326,0.0
Case 3349,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3351,3,¡¢£,£¤,¤,0.5,0.5,0.0
Case 3357,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3358,3,¡¢­,£¤,£¤,1.0,1.0,0.0
Case 3360,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3362,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 337,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3372,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3373,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3376,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3382,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3398,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 34,3,¡¢¥,¥£¤,¢£¤,0.6666666666666667,0.5,0.0
Case 3403,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3409,3,¡¢¦,¬¬­,£¤,0.0,0.0,0.0
Case 3413,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3418,3,¡¢­,£¤,£¤,1.0,1.0,0.0
Case 3419,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3426,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3428,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 343,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3436,3,¡¢¥,¥¥¥£¤,¢£¤,0.4,0.5,0.0
Case 3439,3,¢£¢,¥¢¥£¤,£¤,0.4,0.5,0.0
Case 3440,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3442,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3443,3,¡¢­,£,£¤,0.5,0.5,0.0
Case 3444,3,¡¦¦,¬¬­£¤,¢£¤,0.4,0.4,0.0
Case 3448,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3449,3,¡¡¢,¥£¤,£¤,0.6666666666666667,0.6666666666666666,0.0
Case 345,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3454,3,¡¢¢,¥£¤,£¤,0.6666666666666667,0.6666666666666666,0.0
Case 346,3,¡¥¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3462,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3465,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3475,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 348,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 349,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3498,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3511,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3516,3,¡¢­,£¤,£¤,1.0,1.0,0.0
Case 3517,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3529,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3530,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3532,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3535,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3537,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3539,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3542,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3543,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3546,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3551,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3552,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3562,3,¡¢¥,£¢£¤,¢£¤,0.75,1.0,0.0
Case 3563,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3565,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3567,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3582,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3583,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3592,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3599,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3600,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3601,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 361,3,¡¢¥,£¢¥£¤,¢£¤,0.6,0.75,0.0
Case 3613,3,¡¢­,£¤,£¤,1.0,1.0,0.0
Case 3614,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3634,3,¢¥£,¤,¤,1.0,1.0,0.0
Case 3638,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 364,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3641,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3643,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3645,3,¡¢­,£¤,£¤,1.0,1.0,0.0
Case 3653,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3654,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3656,3,¡¢¥,¥£¤,¢£¤,0.6666666666666667,0.5,0.0
Case 3657,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3662,3,¡¢¥,¥£¤,¢£¤,0.6666666666666667,0.5,0.0
Case 3663,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3666,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3669,3,¡¡¢,¥¢­­£¤,£¤,0.33333333333333337,0.4,0.0
Case 367,3,¡¥¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3670,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3673,3,¡¢¥,¢¥£¤,¢£¤,0.75,0.75,0.0
Case 3674,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3676,3,¡¢£,£¤,¤,0.5,0.5,0.0
Case 3678,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3688,3,¡¡¢,£¤,£¤,1.0,1.0,0.0
Case 3692,3,¡£¢,£¤,£¤,1.0,1.0,0.0
Case 3696,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 370,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3705,3,¡¢£,¢¥£¤,¤,0.25,0.25,0.0
Case 3708,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3738,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 374,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3742,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3745,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3766,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3770,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3775,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3776,3,¡¡¢,¥£¤,£¤,0.6666666666666667,0.6666666666666666,0.0
Case 378,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3787,3,¡¢¥,¢£¤,¢£¤,1.0,1.0,0.0
Case 3798,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3802,3,§¡£,¤,¤,1.0,1.0,0.0
Case 3818,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3819,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 382,3,¡¢¥,¢­£,¢£¤,0.33333333333333337,0.5,0.0
Case 3822,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3832,3,¡¢¥,¥£¢£¤,¢£¤,0.6,0.75,0.0
Case 384,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3844,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3857,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3864,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3865,3,¡¢­,£¤,£¤,1.0,1.0,0.0
Case 3877,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3884,3,¡¢¥,¢£¤,¢£¤,1.0,1.0,0.0
Case 3885,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3890,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3896,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3898,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3899,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 39,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3905,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3912,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3928,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3930,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3933,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3943,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3946,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3957,3,¡¢¢,£¤,£¤,1.0,1.0,0.0
Case 3963,3,¡¢­,­££¤,£¤,0.5,0.6666666666666666,0.0
Case 397,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3974,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3976,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 3983,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 399,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 3992,3,¡¢­,£¤,£¤,1.0,1.0,0.0
Case 40,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 4004,3,¢££,¤,¤,1.0,1.0,0.0
Case 4006,3,¡¢¥,¢¥£¤,¢£¤,0.75,0.75,0.0
Case 4009,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 4017,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 402,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 4026,3,¡¢¥,¦­£¤,¢£¤,0.5,0.4,0.0
Case 4030,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 4031,3,¡££,¤,¤,1.0,1.0,0.0
Case 4032,3,¡¥£,¤,¤,1.0,1.0,0.0
Case 4037,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 4048,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 4054,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 4067,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 4068,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 4069,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 407,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 4073,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 4074,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 408,3,¡¡¢,¥£¤,£¤,0.6666666666666667,0.6666666666666666,0.0
Case 4082,3,¡¢­,£¤,£¤,1.0,1.0,0.0
Case 4084,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 4106,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 4107,3,¡¢¥,¥£¤,¢£¤,0.6666666666666667,0.5,0.0
Case 412,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 4127,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 414,3,¡¡¢,£¤,£¤,1.0,1.0,0.0
Case 4145,3,¡¢£,¤,¤,1.0,1.0,0.0
